tot CaCO3Powder mass (g),>212-212 µm CaCO3Powder mass (g),212-150 µm CaCO3Powder mass (g),150-125 µm CaCO3Powder mass (g),125-63 µm CaCO3Powder mass (g),63-<63 µm CaCO3Powder mass (g),tot CaCO3Pellet _mass_(g) ,<-710 µmPellet _mass_(g) ,710-600 µmPellet _mass_(g) ,600-500 µmPellet _mass_(g) ,500-425 µmPellet _mass_(g) ,425-355 µmPellet _mass_(g) ,355-300 µmPellet _mass_(g) ,300-250 µmPellet _mass_(g) ,250-212 µmPellet _mass_(g) ,212-150 µmPellet _mass_(g) ,150-63 µmPellet _mass_(g) ,63-> µmPellet _mass_(g) ,tot HBr_CaC03_mass_(g) ,<-710 µmHBr_CaC03_mass_(g) ,710-600 µmHBr_CaC03_mass_(g) ,600-500 µmHBr_CaC03_mass_(g) ,500-425 µmHBr_CaC03_mass_(g) ,425-355 µmHBr_CaC03_mass_(g) ,355-300 µmHBr_CaC03_mass_(g) ,300-250 µmHBr_CaC03_mass_(g) ,250-212 µmHBr_CaC03_mass_(g) ,212-150 µmHBr_CaC03_mass_(g) ,150-63 µmHBr_CaC03_mass_(g) ,63-> µmHBr_CaC03_mass_(g) ,Calciner temp [°C],Calciner Heater kW,Calciner Pressure ( Pa ),Calciner  velocity (m/s),Calciner CO2 in(%vol),Calciner O2 in(%vol),Calciner N2 in(%vol),Calciner top temp ( °C ),Calcinator CO2 out(%),Calcinator CO out(ppm),Calcinator CH4 out(ppm),Calcinator O2 out(%),Carbonator bottom temp ( C),Carbonator mid temp ( C),Carbonator press (pa),Carbonator velocity (m/s),Carbonator inlet CO2 (%vol),Carbonator inlet N2 (%vol),Carbonator top temp ( C),Carbonator outlet CO2 (%vol)
0,0,0,0,0,0,6356,2399.912046,1706.306893,1676.00773,469.5005368,90.3515568,-0.545930857,2.456688855,-2.729654284,1.091861714,1.910757999,2.456688855,5794,0,0,0,0,739.807963,2949.038704,1996.247593,68.66962963,6.437777778,7.510740741,18.77685185,832.35,20,4588,0.4,0,100,0,634.43,23.378933,2828.5842,1483.4432,5.0718486,567.985,596,6505,2.9,0,100,589.61,-2.55
0,0,0,0,0,0,6356,2399.912046,1706.306893,1676.00773,469.5005368,90.3515568,-0.545930857,2.456688855,-2.729654284,1.091861714,1.910757999,2.456688855,5794,0,0,0,0,739.807963,2949.038704,1996.247593,68.66962963,6.437777778,7.510740741,18.77685185,805.23,20,4355,0.4,0,100,0,649.695,17.5391785,2771.55155,1449.92145,5.6939583,582.665,603.31,7367,2.9,0,100,594.935,-2.57
0,0,0,0,0,0,6356,2399.912046,1706.306893,1676.00773,469.5005368,90.3515568,-0.545930857,2.456688855,-2.729654284,1.091861714,1.910757999,2.456688855,5794,0,0,0,0,739.807963,2949.038704,1996.247593,68.66962963,6.437777778,7.510740741,18.77685185,840.61,20,3856,0.4,0,100,0,655.515,13.722849,2815.2235,1475.4698,5.6637852,587.74,605.505,8038,2.9,0,100,597.51,-2.49
0,0,0,0,0,0,6356,2399.912046,1706.306893,1676.00773,469.5005368,90.3515568,-0.545930857,2.456688855,-2.729654284,1.091861714,1.910757999,2.456688855,5794,0,0,0,0,739.807963,2949.038704,1996.247593,68.66962963,6.437777778,7.510740741,18.77685185,838.62,20,3606,0.4,0,100,0,648.77,16.075577,2786.3392,1414.2354,13.415341,585.915,605.79,8271,2.9,0,100,598.535,-2.49
0,0,0,0,0,0,6356,2399.912046,1706.306893,1676.00773,469.5005368,90.3515568,-0.545930857,2.456688855,-2.729654284,1.091861714,1.910757999,2.456688855,5794,0,0,0,0,739.807963,2949.038704,1996.247593,68.66962963,6.437777778,7.510740741,18.77685185,824.48,20,3567,0.4,0,100,0,669.03,17.7826055,2083.792,910.16255,20.486969,583.335,605.615,8394.5,2.9,0,100,598.7,-2.5
0,0,0,0,0,0,6356,2399.912046,1706.306893,1676.00773,469.5005368,90.3515568,-0.545930857,2.456688855,-2.729654284,1.091861714,1.910757999,2.456688855,5794,0,0,0,0,739.807963,2949.038704,1996.247593,68.66962963,6.437777778,7.510740741,18.77685185,829.41,20,3491,0.4,0,100,0,688.485,17.397772,1489.5878,447.17261,16.18463,586.595,607.04,8626.5,2.9,0,100,599.94,-2.55
0,0,0,0,0,0,6356,2399.912046,1706.306893,1676.00773,469.5005368,90.3515568,-0.545930857,2.456688855,-2.729654284,1.091861714,1.910757999,2.456688855,5794,0,0,0,0,739.807963,2949.038704,1996.247593,68.66962963,6.437777778,7.510740741,18.77685185,838.28,20,3438.5,0.4,0,100,0,706,19.861685,1707.0219,440.819545,13.7114495,586.965,608.015,8776.5,2.9,0,100,601.28,-2.55
0,0,0,0,0,0,6356,2399.912046,1706.306893,1676.00773,469.5005368,90.3515568,-0.545930857,2.456688855,-2.729654284,1.091861714,1.910757999,2.456688855,5794,0,0,0,0,739.807963,2949.038704,1996.247593,68.66962963,6.437777778,7.510740741,18.77685185,843.4,20,3382,0.4,0,100,0,726.595,23.32099,1965.7941,489.46444,11.133124,589.595,608.805,8866.5,2.9,0,100,602.56,-2.54
0,0,0,0,0,0,6356,2399.912046,1706.306893,1676.00773,469.5005368,90.3515568,-0.545930857,2.456688855,-2.729654284,1.091861714,1.910757999,2.456688855,5794,0,0,0,0,739.807963,2949.038704,1996.247593,68.66962963,6.437777778,7.510740741,18.77685185,847.46,20,3344,0.4,0,100,0,747.945,25.217054,2065.3969,536.31675,10.611584,589.135,609.55,8921,2.9,0,100,603.495,-2.55
0,0,0,0,0,0,6356,2399.912046,1706.306893,1676.00773,469.5005368,90.3515568,-0.545930857,2.456688855,-2.729654284,1.091861714,1.910757999,2.456688855,5794,0,0,0,0,739.807963,2949.038704,1996.247593,68.66962963,6.437777778,7.510740741,18.77685185,849.96,20,3201.5,0.4,0,100,0,764.45,27.2022055,2276.2983,636.79365,9.3451874,591.77,611.115,8911,2.9,0,100,605.125,-2.55
0,0,0,0,0,0,6356,2399.912046,1706.306893,1676.00773,469.5005368,90.3515568,-0.545930857,2.456688855,-2.729654284,1.091861714,1.910757999,2.456688855,5794,0,0,0,0,739.807963,2949.038704,1996.247593,68.66962963,6.437777778,7.510740741,18.77685185,853.19,20,3121.5,0.4,0,100,0,770.22,28.124383,2851.7198,861.71641,4.7619276,587.79,609.325,8531,2.9,0,100,603.92,-2.55
0,0,0,0,0,0,6356,2399.912046,1706.306893,1676.00773,469.5005368,90.3515568,-0.545930857,2.456688855,-2.729654284,1.091861714,1.910757999,2.456688855,5794,0,0,0,0,739.807963,2949.038704,1996.247593,68.66962963,6.437777778,7.510740741,18.77685185,856.8,20,3299,0.4,0,100,0,761.335,28.2601565,4509.9198,2121.1682,4.1536127,592.935,611.885,8783,2.9,0,100,605.98,-2.61
0,0,0,0,0,0,6356,2399.912046,1706.306893,1676.00773,469.5005368,90.3515568,-0.545930857,2.456688855,-2.729654284,1.091861714,1.910757999,2.456688855,5794,0,0,0,0,739.807963,2949.038704,1996.247593,68.66962963,6.437777778,7.510740741,18.77685185,856.52,20,3316,0.4,0,100,0,769.86,28.817626,4668.4281,2555.4795,9.4672785,595.365,614.55,8918,2.9,0,100,608.345,-2.58
0,0,0,0,0,0,6356,2399.912046,1706.306893,1676.00773,469.5005368,90.3515568,-0.545930857,2.456688855,-2.729654284,1.091861714,1.910757999,2.456688855,5794,0,0,0,0,739.807963,2949.038704,1996.247593,68.66962963,6.437777778,7.510740741,18.77685185,855.33,20,3303.5,0.4,0,100,0,778.945,29.615054,3335.3895,1710.2715,10.249331,596.285,615.15,8870,2.9,0,100,609.57,-2.55
0,0,0,0,0,0,6356,2399.912046,1706.306893,1676.00773,469.5005368,90.3515568,-0.545930857,2.456688855,-2.729654284,1.091861714,1.910757999,2.456688855,5794,0,0,0,0,739.807963,2949.038704,1996.247593,68.66962963,6.437777778,7.510740741,18.77685185,856.54,20,3285,0.4,0,100,0,792.62,30.4532345,1998.89215,678.09936,9.6930896,598.78,616.41,8814.5,2.9,0,100,610.935,-2.55
0,0,0,0,0,0,6356,2399.912046,1706.306893,1676.00773,469.5005368,90.3515568,-0.545930857,2.456688855,-2.729654284,1.091861714,1.910757999,2.456688855,5794,0,0,0,0,739.807963,2949.038704,1996.247593,68.66962963,6.437777778,7.510740741,18.77685185,857.51,20,3222.5,0.4,0,100,0,804.635,31.144577,2011.774,625.5955,8.8067141,598.59,617.565,8852.5,2.9,0,100,612.275,-2.53
0,0,0,0,0,0,6356,2399.912046,1706.306893,1676.00773,469.5005368,90.3515568,-0.545930857,2.456688855,-2.729654284,1.091861714,1.910757999,2.456688855,5794,0,0,0,0,739.807963,2949.038704,1996.247593,68.66962963,6.437777778,7.510740741,18.77685185,859.48,20,3057.5,0.4,0,100,0,816.5,31.894922,2155.0242,726.43609,8.4802305,596.175,617.205,8645.5,2.9,0,100,611.83,-2.53
0,0,0,0,0,0,6356,2399.912046,1706.306893,1676.00773,469.5005368,90.3515568,-0.545930857,2.456688855,-2.729654284,1.091861714,1.910757999,2.456688855,5794,0,0,0,0,739.807963,2949.038704,1996.247593,68.66962963,6.437777778,7.510740741,18.77685185,861.8,20,3000.5,0.4,0,100,0,824.915,32.2273195,2952.4179,1296.45995,5.1261179,597.275,617.775,8494,2.9,0,100,612.42,-2.53
0,0,0,0,0,0,6356,2399.912046,1706.306893,1676.00773,469.5005368,90.3515568,-0.545930857,2.456688855,-2.729654284,1.091861714,1.910757999,2.456688855,5794,0,0,0,0,739.807963,2949.038704,1996.247593,68.66962963,6.437777778,7.510740741,18.77685185,878.45,20,2793,0.4,0,100,0,697.385,1.6718819,7.4517777,6.4271219,21.56906,545.705,594.725,3956.5,2.9,0,100,588.135,0.29
0,0,0,0,0,0,6356,2399.912046,1706.306893,1676.00773,469.5005368,90.3515568,-0.545930857,2.456688855,-2.729654284,1.091861714,1.910757999,2.456688855,5794,0,0,0,0,739.807963,2949.038704,1996.247593,68.66962963,6.437777778,7.510740741,18.77685185,901.33,20,2923,0.4,0,100,0,690.4,8.60606695,23.633407,10.4187217,23.5160955,524.66,582.415,6446,2.9,0,100,583.74,1.15
0,0,0,0,0,0,6356,2399.912046,1706.306893,1676.00773,469.5005368,90.3515568,-0.545930857,2.456688855,-2.729654284,1.091861714,1.910757999,2.456688855,5794,0,0,0,0,739.807963,2949.038704,1996.247593,68.66962963,6.437777778,7.510740741,18.77685185,895.69,20,2946,0.4,0,100,0,701.095,13.175647,46.538859,21.278977,23.598466,535.22,586.29,6203,2.9,0,100,585.905,0.24
0,0,0,0,0,0,6356,2399.912046,1706.306893,1676.00773,469.5005368,90.3515568,-0.545930857,2.456688855,-2.729654284,1.091861714,1.910757999,2.456688855,5794,0,0,0,0,739.807963,2949.038704,1996.247593,68.66962963,6.437777778,7.510740741,18.77685185,910.38,20,2886.5,0.4,0,100,0,704.46,11.1311085,165.745585,74.7218985,13.9459,534.18,585.325,5934,2.9,0,100,585.65,0
0,0,0,0,0,0,6356,2399.912046,1706.306893,1676.00773,469.5005368,90.3515568,-0.545930857,2.456688855,-2.729654284,1.091861714,1.910757999,2.456688855,5794,0,0,0,0,739.807963,2949.038704,1996.247593,68.66962963,6.437777778,7.510740741,18.77685185,938.7,13,2962.5,0.35,0,100,0,680.985,10.570949,342.06898,149.08633,15.353802,534.415,584.53,5697,3.4,0,100,585.15,0
0,0,0,0,0,0,6356,2399.912046,1706.306893,1676.00773,469.5005368,90.3515568,-0.545930857,2.456688855,-2.729654284,1.091861714,1.910757999,2.456688855,5794,0,0,0,0,739.807963,2949.038704,1996.247593,68.66962963,6.437777778,7.510740741,18.77685185,920.73,13,2957.5,0.35,0,100,0,678.295,9.5587717,317.83205,142.11029,20.308606,528.625,582.655,5608.5,3.4,0,100,583.955,0
0,0,0,0,0,0,6356,2399.912046,1706.306893,1676.00773,469.5005368,90.3515568,-0.545930857,2.456688855,-2.729654284,1.091861714,1.910757999,2.456688855,5794,0,0,0,0,739.807963,2949.038704,1996.247593,68.66962963,6.437777778,7.510740741,18.77685185,919.22,13,2927,0.35,0,100,0,678.31,7.5948638,129.20705,59.59993,20.518257,517.64,580.95,5620.5,3.4,0,100,582.335,0
0,0,0,0,0,0,6356,2399.912046,1706.306893,1676.00773,469.5005368,90.3515568,-0.545930857,2.456688855,-2.729654284,1.091861714,1.910757999,2.456688855,5794,0,0,0,0,739.807963,2949.038704,1996.247593,68.66962963,6.437777778,7.510740741,18.77685185,929.05,13,2945.5,0.35,0,100,0,675.8,7.4866248,78.785882,29.754496,19.589966,516.81,588.88,6599.5,3.4,0,100,594.37,0.05
0,0,0,0,0,0,6356,2399.912046,1706.306893,1676.00773,469.5005368,90.3515568,-0.545930857,2.456688855,-2.729654284,1.091861714,1.910757999,2.456688855,5794,0,0,0,0,739.807963,2949.038704,1996.247593,68.66962963,6.437777778,7.510740741,18.77685185,920.14,13,2988.5,0.35,0,100,0,677.245,10.98904445,77.582025,37.980585,18.1296465,488.41,581.09,6660,3.4,0,100,589.175,4.36
0,0,0,0,0,0,6356,2399.912046,1706.306893,1676.00773,469.5005368,90.3515568,-0.545930857,2.456688855,-2.729654284,1.091861714,1.910757999,2.456688855,5794,0,0,0,0,739.807963,2949.038704,1996.247593,68.66962963,6.437777778,7.510740741,18.77685185,927.64,13,2998.5,0.35,0,100,0,678.28,15.58698,92.57806,66.915521,16.072544,494.475,582.54,6646.5,3.4,0,100,591.265,7.13
0,0,0,0,0,0,6356,2399.912046,1706.306893,1676.00773,469.5005368,90.3515568,-0.545930857,2.456688855,-2.729654284,1.091861714,1.910757999,2.456688855,6552,0,0,0,0,836.5933333,3334.846667,2257.406667,77.65333333,7.28,8.493333333,21.23333333,936,13,3135,0.35,0,100,0,671.465,17.02643,119.91941,89.813546,15.817417,488.065,583.985,6727.5,3.4,0,100,592.365,7.23
0,0,0,0,0,0,6356,2399.912046,1706.306893,1676.00773,469.5005368,90.3515568,-0.545930857,2.456688855,-2.729654284,1.091861714,1.910757999,2.456688855,6552,0,0,0,0,836.5933333,3334.846667,2257.406667,77.65333333,7.28,8.493333333,21.23333333,878.61,13,3361,0.35,0,100,0,685.485,17.6975295,172.893865,116.039405,15.820514,474.38,580.97,6891.5,3.4,0,100,590.1,7.16
0,0,0,0,0,0,6356,2399.912046,1706.306893,1676.00773,469.5005368,90.3515568,-0.545930857,2.456688855,-2.729654284,1.091861714,1.910757999,2.456688855,6552,0,0,0,0,836.5933333,3334.846667,2257.406667,77.65333333,7.28,8.493333333,21.23333333,861.2,13,3334,0.35,0,100,0,712.565,19.503529,579.5724,325.37515,12.450869,451,572.615,7214,3.4,0,100,582.565,7.35
0,0,0,0,0,0,6356,2399.912046,1706.306893,1676.00773,469.5005368,90.3515568,-0.545930857,2.456688855,-2.729654284,1.091861714,1.910757999,2.456688855,6552,0,0,0,0,836.5933333,3334.846667,2257.406667,77.65333333,7.28,8.493333333,21.23333333,876.57,13,3280,0.35,0,100,0,715.18,24.364768,1492.42595,808.95912,10.02869,448.42,568.855,7284.5,3.4,0,100,579.145,7.75
0,0,0,0,0,0,6356,2399.912046,1706.306893,1676.00773,469.5005368,90.3515568,-0.545930857,2.456688855,-2.729654284,1.091861714,1.910757999,2.456688855,6552,0,0,0,0,836.5933333,3334.846667,2257.406667,77.65333333,7.28,8.493333333,21.23333333,882.43,13,3236.5,0.35,0,100,0,717.75,28.758301,2022.2305,1079.0371,9.6294615,453.085,569.09,7210.5,2.5,0,100,579.545,7.98
0,0,0,0,0,0,6356,2399.912046,1706.306893,1676.00773,469.5005368,90.3515568,-0.545930857,2.456688855,-2.729654284,1.091861714,1.910757999,2.456688855,6552,0,0,0,0,836.5933333,3334.846667,2257.406667,77.65333333,7.28,8.493333333,21.23333333,898.21,13,3201.5,0.35,0,100,0,706.52,29.338319,2033.3018,1092.327,9.0191073,475.335,574.825,6879.5,2.5,0,100,585.78,7.92
0,0,0,0,0,0,6356,2399.912046,1706.306893,1676.00773,469.5005368,90.3515568,-0.545930857,2.456688855,-2.729654284,1.091861714,1.910757999,2.456688855,6552,0,0,0,0,836.5933333,3334.846667,2257.406667,77.65333333,7.28,8.493333333,21.23333333,930.3,13,3181.5,0.35,0,100,0,679.875,26.281776,1864.6347,1091.01755,10.7293039,494.78,584.465,6969,2.5,0,100,593.06,7.55
0,0,0,0,0,0,6356,2399.912046,1706.306893,1676.00773,469.5005368,90.3515568,-0.545930857,2.456688855,-2.729654284,1.091861714,1.910757999,2.456688855,6552,0,0,0,0,836.5933333,3334.846667,2257.406667,77.65333333,7.28,8.493333333,21.23333333,920.9,13,3190,0.35,0,100,0,682.445,21.10096,1171.5644,761.21985,16.043266,490.48,585.83,6713,2.5,0,100,594.025,6.87
0,0,0,0,0,0,6356,2399.912046,1706.306893,1676.00773,469.5005368,90.3515568,-0.545930857,2.456688855,-2.729654284,1.091861714,1.910757999,2.456688855,6552,0,0,0,0,836.5933333,3334.846667,2257.406667,77.65333333,7.28,8.493333333,21.23333333,919.64,13,3192,0.35,0,100,0,683.065,19.032855,587.98876,396.3146,15.369211,485.6,584.975,6697,2.5,0,100,593.795,6.82
0,0,0,0,0,0,6356,2399.912046,1706.306893,1676.00773,469.5005368,90.3515568,-0.545930857,2.456688855,-2.729654284,1.091861714,1.910757999,2.456688855,6552,0,0,0,0,836.5933333,3334.846667,2257.406667,77.65333333,7.28,8.493333333,21.23333333,928.77,13,3202.5,0.35,0,100,0,683.015,18.240755,284.7794,221.94976,14.7333515,484.36,586.475,6689,2.5,0,100,594.845,6.98
0,0,0,0,0,0,6356,2399.912046,1706.306893,1676.00773,469.5005368,90.3515568,-0.545930857,2.456688855,-2.729654284,1.091861714,1.910757999,2.456688855,6552,0,0,0,0,836.5933333,3334.846667,2257.406667,77.65333333,7.28,8.493333333,21.23333333,934.98,13,3057.5,0.35,0,100,0,693.985,18.113777,261.3118,197.20927,14.498055,595.645,614.115,4988,2.5,0,100,610.14,6.93
0,0,0,0,0,0,6356,2399.912046,1706.306893,1676.00773,469.5005368,90.3515568,-0.545930857,2.456688855,-2.729654284,1.091861714,1.910757999,2.456688855,6552,0,0,0,0,836.5933333,3334.846667,2257.406667,77.65333333,7.28,8.493333333,21.23333333,960.17,13,2904.5,0.35,0,100,0,689.445,18.6936455,231.921565,171.85155,17.3672005,624.56,627.15,5061.5,2.5,0,100,616.75,5.74
0,0,0,0,0,0,6356,2399.912046,1706.306893,1676.00773,469.5005368,90.3515568,-0.545930857,2.456688855,-2.729654284,1.091861714,1.910757999,2.456688855,6552,0,0,0,0,836.5933333,3334.846667,2257.406667,77.65333333,7.28,8.493333333,21.23333333,944,13,2928.5,0.35,0,100,0,680.74,19.36626,163.66006,110.94208,23.590211,602.785,618.135,5326.5,2.5,0,100,611.95,3.24
0,0,0,0,0,0,6356,2399.912046,1706.306893,1676.00773,469.5005368,90.3515568,-0.545930857,2.456688855,-2.729654284,1.091861714,1.910757999,2.456688855,6552,0,0,0,0,836.5933333,3334.846667,2257.406667,77.65333333,7.28,8.493333333,21.23333333,912.82,13,2894,0.35,0,100,0,681.465,20.293034,97.439454,51.817412,23.620731,599.065,616.315,5447.5,2.5,0,100,611.44,6.89
0,0,0,0,0,0,6356,2399.912046,1706.306893,1676.00773,469.5005368,90.3515568,-0.545930857,2.456688855,-2.729654284,1.091861714,1.910757999,2.456688855,6552,0,0,0,0,836.5933333,3334.846667,2257.406667,77.65333333,7.28,8.493333333,21.23333333,914.75,18,2886.5,0.35,0,100,0,686.855,22.0550685,67.2087355,18.6316025,23.559682,589.64,614.95,6382,3,15,85,610.955,8.7
0,0,0,0,0,0,6356,2399.912046,1706.306893,1676.00773,469.5005368,90.3515568,-0.545930857,2.456688855,-2.729654284,1.091861714,1.910757999,2.456688855,6552,0,0,0,0,836.5933333,3334.846667,2257.406667,77.65333333,7.28,8.493333333,21.23333333,902.55,18,2831,0.35,0,100,0,695.195,24.396066,62.775759,20.830468,21.5821,596.59,625.395,6861,3,15,85,618.755,9.37
0,0,0,0,0,0,6356,2399.912046,1706.306893,1676.00773,469.5005368,90.3515568,-0.545930857,2.456688855,-2.729654284,1.091861714,1.910757999,2.456688855,6552,0,0,0,0,836.5933333,3334.846667,2257.406667,77.65333333,7.28,8.493333333,21.23333333,885.07,18,2819,0.35,0,100,0,708.145,27.3639315,114.966559,38.630614,17.493121,600.305,627.865,6944.5,3,15,85,621.13,7.08
0,0,0,0,0,0,6356,2399.912046,1706.306893,1676.00773,469.5005368,90.3515568,-0.545930857,2.456688855,-2.729654284,1.091861714,1.910757999,2.456688855,6552,0,0,0,0,836.5933333,3334.846667,2257.406667,77.65333333,7.28,8.493333333,21.23333333,882.92,18,2802.5,0.35,0,100,0,741.085,29.859316,232.86618,68.835694,13.656499,602.26,630.97,7034,3,15,85,624.315,6.6
0,0,0,0,0,0,6356,2399.912046,1706.306893,1676.00773,469.5005368,90.3515568,-0.545930857,2.456688855,-2.729654284,1.091861714,1.910757999,2.456688855,6552,0,0,0,0,836.5933333,3334.846667,2257.406667,77.65333333,7.28,8.493333333,21.23333333,898.67,18,2755.5,0.35,0,100,0,760,30.568511,610.38014,220.5884,8.8030918,610.305,634.65,7157.5,3,15,85,627.17,6.57
0,0,0,0,0,0,6356,2399.912046,1706.306893,1676.00773,469.5005368,90.3515568,-0.545930857,2.456688855,-2.729654284,1.091861714,1.910757999,2.456688855,6552,0,0,0,0,836.5933333,3334.846667,2257.406667,77.65333333,7.28,8.493333333,21.23333333,912.09,18,2740.5,0.35,0,100,0,769.655,31.686343,1479.18395,544.13813,7.11670155,611.5,636.855,7204,3,15,85,629.47,6.2
0,0,0,0,0,0,6356,2399.912046,1706.306893,1676.00773,469.5005368,90.3515568,-0.545930857,2.456688855,-2.729654284,1.091861714,1.910757999,2.456688855,6552,0,0,0,0,836.5933333,3334.846667,2257.406667,77.65333333,7.28,8.493333333,21.23333333,917.9,18,2760,0.35,0,100,0,783.065,32.850284,2086.9883,751.01988,6.5087146,612.43,637.34,7286,3,15,85,630.69,6.26
0,0,0,0,0,0,6356,2399.912046,1706.306893,1676.00773,469.5005368,90.3515568,-0.545930857,2.456688855,-2.729654284,1.091861714,1.910757999,2.456688855,6552,0,0,0,0,836.5933333,3334.846667,2257.406667,77.65333333,7.28,8.493333333,21.23333333,924.26,18,2763.5,0.35,0,100,0,789.33,33.577481,2457.0273,981.15581,5.2388668,613.315,637.94,7228.5,3,15,85,631.61,6.4
0,0,0,0,0,0,6356,2399.912046,1706.306893,1676.00773,469.5005368,90.3515568,-0.545930857,2.456688855,-2.729654284,1.091861714,1.910757999,2.456688855,6552,0,0,0,0,836.5933333,3334.846667,2257.406667,77.65333333,7.28,8.493333333,21.23333333,931.56,18,2760.5,0.35,0,100,0,802.455,33.889769,2933.3928,1365.9804,4.2747947,613.265,639.73,7316,3,15,85,633.68,6.65
0,0,0,0,0,0,6356,2399.912046,1706.306893,1676.00773,469.5005368,90.3515568,-0.545930857,2.456688855,-2.729654284,1.091861714,1.910757999,2.456688855,6552,0,0,0,0,836.5933333,3334.846667,2257.406667,77.65333333,7.28,8.493333333,21.23333333,936.09,18,2774.5,0.35,0,100,0,801.2,33.936628,3239.4407,1563.5476,4.1463781,612.7,639.97,7286,3,15,85,634.15,6.52
0,0,0,0,0,0,7291,2399.912046,1706.306893,1704.52523,956.2459535,407.0048901,79.24073581,12.50793886,-0.859654284,4.364361714,6.663674665,4.092938855,6552,0,0,0,0,836.5933333,3334.846667,2257.406667,77.65333333,7.28,8.493333333,21.23333333,930.75,18,2783,0.35,0,100,0,799.085,33.898154,3448.2498,1826.05375,4.99747725,615.635,640.01,7701,3,15,85,634.915,6.75
0,0,0,0,0,0,7291,2399.912046,1706.306893,1704.52523,956.2459535,407.0048901,79.24073581,12.50793886,-0.859654284,4.364361714,6.663674665,4.092938855,6552,0,0,0,0,836.5933333,3334.846667,2257.406667,77.65333333,7.28,8.493333333,21.23333333,899.83,18,2754.5,0.35,0,100,0,796.555,33.481708,3189.3722,1759.8188,4.5303084,615.48,642.405,7687.5,3,15,85,637.345,6.85
0,0,0,0,0,0,7291,2399.912046,1706.306893,1704.52523,956.2459535,407.0048901,79.24073581,12.50793886,-0.859654284,4.364361714,6.663674665,4.092938855,6552,0,0,0,0,836.5933333,3334.846667,2257.406667,77.65333333,7.28,8.493333333,21.23333333,867.23,18,2771.5,0.35,0,100,0,791.24,32.361027,2973.5677,1628.0559,5.4257954,614.315,640.81,7699,3,15,85,636.675,6.42
0,0,0,0,0,0,7291,2399.912046,1706.306893,1704.52523,956.2459535,407.0048901,79.24073581,12.50793886,-0.859654284,4.364361714,6.663674665,4.092938855,6552,0,0,0,0,836.5933333,3334.846667,2257.406667,77.65333333,7.28,8.493333333,21.23333333,863.73,18,2703.5,0.35,0,100,0,805.325,30.6310645,2776.28645,1674.3273,5.39307455,616.27,642.53,7808.5,3,15,85,638.63,6.46
0,0,0,0,0,0,7291,2399.912046,1706.306893,1704.52523,956.2459535,407.0048901,79.24073581,12.50793886,-0.859654284,4.364361714,6.663674665,4.092938855,6552,0,0,0,0,836.5933333,3334.846667,2257.406667,77.65333333,7.28,8.493333333,21.23333333,869.46,18,2720,0.35,0,100,0,800.685,30.988536,2761.024,1723.9839,9.8977776,614.11,641.31,7693.5,3,15,85,637.97,6.29
0,0,0,0,0,0,7291,2399.912046,1706.306893,1704.52523,956.2459535,407.0048901,79.24073581,12.50793886,-0.859654284,4.364361714,6.663674665,4.092938855,6552,0,0,0,0,836.5933333,3334.846667,2257.406667,77.65333333,7.28,8.493333333,21.23333333,851.96,18,2730,0.35,0,100,0,785.05,31.0420255,2732.6726,1712.7449,7.0104142,612.285,640.81,7899.5,3,15,85,638.12,6.5
0,0,0,0,0,0,7291,2399.912046,1706.306893,1704.52523,956.2459535,407.0048901,79.24073581,12.50793886,-0.859654284,4.364361714,6.663674665,4.092938855,6552,0,0,0,0,836.5933333,3334.846667,2257.406667,77.65333333,7.28,8.493333333,21.23333333,827.27,18,2707.5,0.35,0,100,0,803.175,28.269254,2626.6546,1726.4863,6.0085258,607.78,638.205,7419.5,3,15,85,636.74,6.42
0,0,0,0,0,0,7291,2399.912046,1706.306893,1704.52523,956.2459535,407.0048901,79.24073581,12.50793886,-0.859654284,4.364361714,6.663674665,4.092938855,6552,0,0,0,0,836.5933333,3334.846667,2257.406667,77.65333333,7.28,8.493333333,21.23333333,858.47,18,2653.5,0.35,0,100,0,816.62,27.698053,2623.9075,1745.3723,4.3180546,612,639.415,7601,3,15,85,637.68,6.9
0,0,0,0,0,0,7291,2399.912046,1706.306893,1704.52523,956.2459535,407.0048901,79.24073581,12.50793886,-0.859654284,4.364361714,6.663674665,4.092938855,6552,0,0,0,0,836.5933333,3334.846667,2257.406667,77.65333333,7.28,8.493333333,21.23333333,874.47,18,2609.5,0.35,0,100,0,825.13,30.6204895,4311.4592,2566.26805,1.15777923,614.005,641.12,7685.5,3,15,85,639.26,6.66
0,0,0,0,0,0,7291,2399.912046,1706.306893,1704.52523,956.2459535,407.0048901,79.24073581,12.50793886,-0.859654284,4.364361714,6.663674665,4.092938855,6552,0,0,0,0,836.5933333,3334.846667,2257.406667,77.65333333,7.28,8.493333333,21.23333333,890.85,18,2620.5,0.35,0,100,0,828.385,34.778691,6541.6452,3159.1438,0.51227558,612.395,640.005,7648,3,15,85,638.66,6.34
0,0,0,0,0,0,7291,2399.912046,1706.306893,1704.52523,956.2459535,407.0048901,79.24073581,12.50793886,-0.859654284,4.364361714,6.663674665,4.092938855,6552,0,0,0,0,836.5933333,3334.846667,2257.406667,77.65333333,7.28,8.493333333,21.23333333,909.08,18,2650,0.43,0,100,0,834.225,35.890053,7003.9284,3121.3607,0.20663488,610.145,639.035,7618.5,3,20,80,637.94,6.66
